CLASSID,RACEID,SOURCE,SPELLID,SPELLNAME,RANK,ICON_NAME,TOOLTIP,SPELLTYPE,WeaponDmg,School,Dispel,Mechanic,Targets,TargetCreatureType,CastingTimeIndex,RecoveryTime,ProcCharges,MaxLevel,BaseLevel,DurationIndex,ManaCost,ManaPerSecond,PowerType,RangeIndex,Speed,EffectDieSides1,EffectRealPointsPerLevel1,EffectBasePoints1,EffectMechanic1,EffectDieSides2,EffectRealPointsPerLevel2,EffectBasePoints2,EffectMechanic2,ManaCostPercentage,StartRecoveryTime,EffectBonusCoefficient1,EffectAmplitude1,EffectApplyAuraName1,EffectBonusCoefficient2,EffectAmplitude2,EffectApplyAuraName2,EffectPointsPerComboPoint1
3,0,Ability,10216,Flamestrike,6,spell_fire_selfdestruct,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=10216/flamestrike""><b class=""whtt-name"">Flamestrike</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>990 Mana</td><th>30 yd range</th></tr></table>3 sec cast<div class=""wowhead-tooltip-requirements"">Requires Mage</div><span class=""wowhead-tooltip-requirements"">Requires level 56</span><br /></td></tr></table><table><tr><td><div class=""q"">Calls down a pillar of fire, burning all enemies within the area for <!--ppl10216:56:61:375:170-->381 to <!--ppl10216:56:61:459:170:1-->466 Fire damage and an additional 340 Fire damage over 8 sec.</div></td></tr></table>",5,0,2,0,0,64,0,14,0,0,61,56,31,990,0,0,4,0,85,1.7,374,0,1,0,84,0,0,1500,0.157,0,0,0.02,2000,3,0
4,0,Ability,25307,Shadow Bolt,10,spell_shadow_shadowbolt,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=25307/shadow-bolt""><b class=""whtt-name"">Shadow Bolt</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>380 Mana</td><th>30 yd range</th></tr></table>3 sec cast<div class=""wowhead-tooltip-requirements"">Requires Warlock</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Sends a shadowy bolt at the enemy, causing <!--ppl25307:60:65:482:310-->482 to <!--ppl25307:60:65:538:310:1-->538 Shadow damage.</div></td></tr></table>",5,0,5,0,0,0,0,14,0,0,65,60,0,380,0,0,4,20,57,3.1,481,0,0,0,0,0,0,1500,0.857,0,0,0,0,0,0
1,0,Ability,10947,Mind Blast,9,spell_shadow_unholyfrenzy,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=10947/mind-blast""><b class=""whtt-name"">Mind Blast</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>350 Mana</td><th>30 yd range</th></tr></table><table width=""100%""><tr><td>1.5 sec cast</td><th><!--cooldownText-->8 sec cooldown<!--cooldownText--><!--baseCooldown:8 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><div class=""q"">Blasts the target for <!--ppl10947:58:63:503:260-->508 to <!--ppl10947:58:63:531:260:1-->537 Shadow damage, but causes a high amount of threat.<!--cooldown:15273:7.5 sec cooldown--><!--cooldown:15312:7 sec cooldown--><!--cooldown:15313:6.5 sec cooldown--><!--cooldown:15314:6 sec cooldown--><!--cooldown:15316:5.5 sec cooldown--></div></td></tr></table>",5,0,5,0,0,0,0,16,0,0,63,58,0,350,0,0,4,0,29,2.6,502,0,0,0,0,0,0,1500,0.429,0,0,0,0,0,0
3,0,Ability,10207,Scorch,7,spell_fire_soulburn,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=10207/scorch""><b class=""whtt-name"">Scorch</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>150 Mana</td><th>30 yd range</th></tr></table>1.5 sec cast<div class=""wowhead-tooltip-requirements"">Requires Mage</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><div class=""q"">Scorch the enemy for <!--ppl10207:58:62:233:210-->237 to <!--ppl10207:58:62:275:210:1-->280 Fire damage.</div></td></tr></table>",5,0,2,0,0,0,0,16,0,0,62,58,0,150,0,0,4,0,43,2.1,232,0,0,0,0,0,0,1500,0.429,0,0,0,0,0,0
4,0,Ability,17923,Searing Pain,6,spell_fire_soulburn,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=17923/searing-pain""><b class=""whtt-name"">Searing Pain</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>168 Mana</td><th>30 yd range</th></tr></table>1.5 sec cast<div class=""wowhead-tooltip-requirements"">Requires Warlock</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><div class=""q"">Inflict searing pain on the enemy target, causing <!--ppl17923:58:64:204:200-->208 to <!--ppl17923:58:64:240:200:1-->244 Fire damage. &nbsp;Causes a high amount of threat.</div></td></tr></table>",5,0,2,0,0,0,0,16,0,0,64,58,0,168,0,0,4,0,37,2,203,0,0,0,0,0,0,1500,0.429,0,0,0,0,0,0
5,0,Ability,14287,Arcane Shot,8,ability_impalingbolt,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14287/arcane-shot""><b class=""whtt-name"">Arcane Shot</b></a><table width=""100%""><tr><td>190 Mana</td><th>8 - 35 yd range</th></tr></table><!--cooldownText-->6 sec cooldown<!--cooldownText--><!--baseCooldown:6 sec cooldown--><div class=""wowhead-tooltip-requirements"">Requires Hunter</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Ranged Weapon</span><div class=""q"">An instant shot that causes 183 Arcane damage.<!--cooldown:19454:5.8 sec cooldown--><!--cooldown:19455:5.6 sec cooldown--><!--cooldown:19456:5.4 sec cooldown--><!--cooldown:19457:5.2 sec cooldown--><!--cooldown:19458:5 sec cooldown--></div></td></tr></table>",5,0,6,0,0,0,0,18,0,0,0,60,0,190,0,0,114,40,1,0,182,0,0,0,0,0,0,1500,0.429,0,0,0,0,0,0
1,0,Ability,10934,Smite,8,spell_holy_holysmite,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=10934/smite""><b class=""whtt-name"">Smite</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>280 Mana</td><th>30 yd range</th></tr></table>2.5 sec cast<div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 54</span><br /></td></tr></table><table><tr><td><div class=""q"">Smite an enemy for <!--ppl10934:54:59:371:270-->384 to <!--ppl10934:54:59:415:270:1-->429 Holy damage.</div></td></tr></table>",5,0,1,0,0,0,0,19,0,0,59,54,0,280,0,0,4,0,45,2.7,370,0,0,0,0,0,0,1500,0.714,0,0,0,0,0,0
0,0,Ability,25298,Starfire,7,spell_arcane_starfire,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=25298/starfire""><b class=""whtt-name"">Starfire</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>340 Mana</td><th>30 yd range</th></tr></table>3.5 sec cast<div class=""wowhead-tooltip-requirements"">Requires Druid</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Causes <!--ppl25298:60:66:496:310-->496 to <!--ppl25298:60:66:584:310:1-->584 Arcane damage to the target.</div></td></tr></table>",5,0,6,0,0,0,0,22,0,0,66,60,0,340,0,0,4,0,89,3.1,495,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
4,0,Ability,17924,Soul Fire,2,spell_fire_fireball02,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=17924/soul-fire""><b class=""whtt-name"">Soul Fire</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>335 Mana</td><th>30 yd range</th></tr></table><table width=""100%""><tr><td>6 sec cast</td><th><!--cooldownText-->1 min cooldown<!--cooldownText--><!--baseCooldown:1 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warlock</div><span class=""wowhead-tooltip-requirements"">Requires level 56</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=6265/soul-shard"">Soul Shard</a></div><div class=""q"">Burn the enemy's soul, causing <!--ppl17924:56:62:703:310-->715 to <!--ppl17924:56:62:881:310:1-->894 Fire damage.</div></td></tr></table>",5,0,2,0,0,0,0,171,0,0,62,56,0,335,0,0,4,24,179,3.1,702,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
0,0,Ability,9850,Claw,5,ability_druid_rake,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=9850/claw""><b class=""whtt-name"">Claw</b></a><table width=""100%""><tr><td>45 Energy</td><th>Melee Range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Druid</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Cat Form</span><div class=""q"">Claw the enemy, causing 115 additional damage. &nbsp;Awards 1 combo point.</div> (Proc chance: 40%)</td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,58,0,45,0,3,2,0,1,0,114,0,1,0,0,0,0,1000,1,0,0,0,0,0,0
0,0,Ability,9881,Maul,7,ability_druid_maul,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=9881/maul""><b class=""whtt-name"">Maul</b></a><table width=""100%""><tr><td>15 Rage</td><th>Melee Range</th></tr></table>Next Melee<div class=""wowhead-tooltip-requirements"">Requires Druid</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Bear Form, Dire Bear Form</span><div class=""q"">Increases the druid's next attack by 128 damage.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,58,0,150,0,1,2,0,1,0,127,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Ability,75,Auto Shot,,ability_whirlwind,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=75/auto-shot""><b class=""whtt-name"">Auto Shot</b></a><br />8 - 35 yd range<br />Instant<div class=""wowhead-tooltip-requirements"">Requires Hunter</div><span class=""wowhead-tooltip-requirements"">Requires level 1</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Ranged Weapon</span><div class=""q"">Automatically shoots the target until cancelled.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,1,0,0,0,0,114,40,1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Ability,25294,Multi-Shot,5,ability_upgrademoonglaive,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25294/multi-shot""><b class=""whtt-name"">Multi-Shot</b></a><table width=""100%""><tr><td>230 Mana</td><th>8 - 35 yd range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->10 sec cooldown<!--cooldownText--><!--baseCooldown:10 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Hunter</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Ranged Weapon</span><div class=""q"">Fires several missiles, hitting 3 targets for an additional 150 damage.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,60,0,230,0,0,114,30,1,0,149,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
6,0,Ability,11294,Sinister Strike,8,spell_shadow_ritualofsacrifice,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=11294/sinister-strike""><b class=""whtt-name"">Sinister Strike</b></a><table width=""100%""><tr><td>45 Energy</td><th>Melee Range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Rogue</div><span class=""wowhead-tooltip-requirements"">Requires level 54</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">An instant strike that causes 68 damage in addition to your normal weapon damage. &nbsp;Awards 1 combo point.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,54,0,45,0,3,2,0,1,0,67,0,1,0,0,0,0,1000,1,0,0,0,0,0,0
6,0,Talent,17348,Hemorrhage,3,spell_shadow_lifedrain,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=17348/hemorrhage""><b class=""whtt-name"">Hemorrhage</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>35 Energy</td><th>Melee Range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Rogue</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">An instant strike that damages the opponent and causes the target to hemorrhage, increasing any Physical damage dealt to the target by up to 7. &nbsp;Lasts 30 charges or 15 sec. &nbsp;Awards 1 combo point.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,30,0,58,8,35,0,3,2,0,1,0,-1,0,1,0,0,0,0,1000,1,0,0,0,0,0,0
7,0,Ability,1680,Whirlwind,,ability_whirlwind,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=1680/whirlwind""><b class=""whtt-name"">Whirlwind</b></a><br />25 Rage<table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->10 sec cooldown<!--cooldownText--><!--baseCooldown:10 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 36</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><br /><span class=""wowhead-tooltip-requirements"">Requires Berserker Stance</span><div class=""q"">In a whirlwind of steel you attack up to 4 enemies within 8 yards, causing weapon damage to each enemy.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,36,0,250,0,1,1,0,1,0,-1,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
7,0,Ability,11585,Overpower,4,ability_meleedamage,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=11585/overpower""><b class=""whtt-name"">Overpower</b></a><table width=""100%""><tr><td>5 Rage</td><th>Melee Range</th></tr></table><table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->5 sec cooldown<!--cooldownText--><!--baseCooldown:5 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><br /><span class=""wowhead-tooltip-requirements"">Requires Battle Stance</span><div class=""q"">Instantly overpower the enemy, causing weapon damage plus 35. &nbsp;Only useable after the target dodges. &nbsp;The Overpower cannot be blocked, dodged or parried.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,60,0,50,0,1,2,0,1,0,34,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
7,0,Ability,20569,Cleave,5,ability_warrior_cleave,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20569/cleave""><b class=""whtt-name"">Cleave</b></a><table width=""100%""><tr><td>20 Rage</td><th>Melee Range</th></tr></table>Next Melee<div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">A sweeping attack that does your weapon damage plus 50 to the target and his nearest ally.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,60,0,200,0,1,2,0,1,0,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,Ability,25286,Heroic Strike,9,ability_rogue_ambush,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25286/heroic-strike""><b class=""whtt-name"">Heroic Strike</b></a><table width=""100%""><tr><td>15 Rage</td><th>Melee Range</th></tr></table>Next Melee<div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">A strong attack that increases melee damage by 157 and causes a high amount of threat.</div></td></tr></table>",5,100,0,0,0,0,0,1,0,0,0,60,0,150,0,1,2,0,1,0,156,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,0,Talent,20904,Aimed Shot,6,inv_spear_07,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20904/aimed-shot""><b class=""whtt-name"">Aimed Shot</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>310 Mana</td><th>8 - 35 yd range</th></tr></table><table width=""100%""><tr><td>3 sec cast</td><th><!--cooldownText-->6 sec cooldown<!--cooldownText--><!--baseCooldown:6 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Hunter</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Ranged Weapon</span><div class=""q"">An aimed shot that increases ranged damage by 600.</div></td></tr></table>",5,100,0,0,0,0,0,14,0,0,0,60,0,310,0,0,114,40,1,0,599,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
7,0,Ability,11605,Slam,4,ability_warrior_decisivestrike,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=11605/slam""><b class=""whtt-name"">Slam</b></a><table width=""100%""><tr><td>15 Rage</td><th>Melee Range</th></tr></table>1.5 sec cast<div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 54</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">Slams the opponent, causing weapon damage plus 87.</div></td></tr></table>",5,100,0,0,0,0,0,16,0,0,0,54,0,150,0,1,2,0,1,0,86,0,0,0,0,0,0,1500,1,0,0,0,0,0,0
6,0,Talent,14278,Ghostly Strike,,spell_shadow_curse,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14278/ghostly-strike""><b class=""whtt-name"">Ghostly Strike</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>40 Energy</td><th>Melee Range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->20 sec cooldown<!--cooldownText--><!--baseCooldown:20 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Melee Weapon</span><div class=""q"">A strike that deals 125% weapon damage and increases your chance to dodge by 15% for 7 sec. &nbsp;Awards 1 combo point.</div></td></tr></table>",5,125,0,0,0,0,0,1,20000,0,0,0,165,40,0,3,2,0,1,0,0,0,1,0,14,0,0,1000,1,0,0,1,0,49,0
6,0,Ability,25300,Backstab,9,ability_backstab,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25300/backstab""><b class=""whtt-name"">Backstab</b></a><table width=""100%""><tr><td>60 Energy</td><th>Melee Range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Rogue</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Backstab the target, causing 150% weapon damage plus 225 to the target. &nbsp;Must be behind the target. &nbsp;Requires a dagger in the main hand. &nbsp;Awards 1 combo point.</div></td></tr></table>",5,150,0,0,0,0,0,1,0,0,0,60,0,60,0,3,2,0,1,0,0,0,1,0,149,0,0,1000,1,0,0,1,0,0,0
6,0,Talent,14251,Riposte,,ability_warrior_challange,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14251/riposte""><b class=""whtt-name"">Riposte</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>10 Energy</td><th>Melee Range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->6 sec cooldown<!--cooldownText--><!--baseCooldown:6 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Rogue</div></td></tr></table><table><tr><td><div class=""q"">A strike that becomes active after parrying an opponent's attack. &nbsp;This attack deals 150% weapon damage and disarms the target for 6 sec.</div></td></tr></table>",5,150,0,0,0,0,0,1,6000,0,0,0,32,10,0,3,2,0,1,0,0,0,0,0,0,3,0,0,1,0,0,1,0,67,0
0,0,Ability,9830,Shred,5,spell_shadow_vampiricaura,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=9830/shred""><b class=""whtt-name"">Shred</b></a><table width=""100%""><tr><td>60 Energy</td><th>Melee Range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Druid</div><span class=""wowhead-tooltip-requirements"">Requires level 54</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Cat Form</span><div class=""q"">Shred the target, causing 225% damage plus 180 to the target. &nbsp;Must be behind the target. &nbsp;Awards 1 combo point.</div></td></tr></table>",5,225,0,0,0,0,0,1,0,0,0,54,0,60,0,3,2,0,1,0,79,0,1,0,0,0,0,1000,1,0,0,1,0,0,0
1,0,Talent,15487,Silence,,spell_shadow_impphaseshift,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=15487/silence""><b class=""whtt-name"">Silence</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>225 Mana</td><th>20 yd range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->45 sec cooldown<!--cooldownText--><!--baseCooldown:45 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Priest</div></td></tr></table><table><tr><td><div class=""q"">Silences the target, preventing them from casting spells for 5 sec.</div></td></tr></table>",6,0,5,1,9,0,0,1,45000,0,0,0,28,225,0,0,3,0,1,0,0,0,0,0,0,0,0,1500,0,0,27,0,0,0,0
3,0,Ability,10230,Frost Nova,4,spell_frost_frostnova,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=10230/frost-nova""><b class=""whtt-name"">Frost Nova</b></a><br />145 Mana<table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->25 sec cooldown<!--cooldownText--><!--baseCooldown:25 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Mage</div><span class=""wowhead-tooltip-requirements"">Requires level 54</span><br /></td></tr></table><table><tr><td><div class=""q"">Blasts enemies near the caster for 71 to 79 Frost damage and freezes them in place for up to 8 sec. &nbsp;Damage caused may interrupt the effect.<!--cooldown:11165:23 sec cooldown--><!--cooldown:12475:21 sec cooldown--></div></td></tr></table>",6,0,4,1,0,0,0,1,0,0,59,54,31,145,0,0,1,0,9,0.5,70,0,1,0,-1,7,0,1500,0.029,0,0,0,0,26,0
6,0,Ability,2094,Blind,,spell_shadow_mindsteal,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=2094/blind""><b class=""whtt-name"">Blind</b></a><table width=""100%""><tr><td>30 Energy</td><th>10 yd range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->5 min cooldown<!--cooldownText--><!--baseCooldown:5 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Rogue</div><span class=""wowhead-tooltip-requirements"">Requires level 34</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=5530/blinding-powder"">Blinding Powder</a></div><div class=""q"">Blinds the target, causing it to wander disoriented for up to 10 sec. &nbsp;Any damage caused will remove the effect.<!--cooldown:13981:4.25 min cooldown--><!--cooldown:14066:3.5 min cooldown--></div></td></tr></table>",6,0,3,4,2,0,0,1,300000,0,0,34,1,30,0,3,7,0,1,0,-61,0,0,0,0,0,0,1000,0,0,33,0,0,5,0
7,0,Ability,676,Disarm,,ability_warrior_disarm,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=676/disarm""><b class=""whtt-name"">Disarm</b></a><table width=""100%""><tr><td>20 Rage</td><th>Melee Range</th></tr></table><table width=""100%""><tr><td>Instant cast</td><th><!--cooldownText-->1 min cooldown<!--cooldownText--><!--baseCooldown:1 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Warrior</div><span class=""wowhead-tooltip-requirements"">Requires level 18</span><br /></td></tr></table><table><tr><td><span class=""wowhead-tooltip-requirements"">Requires Defensive Stance</span><div class=""q"">Disarm the enemy's weapon for 10 sec.</div></td></tr></table>",6,0,0,0,3,0,0,1,0,0,0,18,1,200,0,1,2,0,1,0,-1,0,0,0,0,0,0,1500,0,0,67,0,0,0,0
1,0,Ability,10912,Mind Control,,spell_shadow_shadowworddominate,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=10912/mind-control""><b class=""whtt-name"">Mind Control</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>750 Mana</td><th>20 yd range</th></tr></table>3 sec cast<div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><div class=""q"">Controls a humanoid mind up to level <!--ppl10912:58:70:62:100:1-->64, but increases the time between attacks by 25%. &nbsp;Lasts up to 1 min.</div></td></tr></table>",6,0,5,1,1,0,64,14,0,0,70,58,3,750,0,0,3,0,1,1,61,0,0,0,0,0,0,1500,0,0,2,0,0,4,0
4,0,Ability,11726,Subjugate Demon,3,spell_shadow_enslavedemon,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=11726/subjugate-demon""><b class=""whtt-name"">Subjugate Demon</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>700 Mana</td><th>30 yd range</th></tr></table>3 sec cast<div class=""wowhead-tooltip-requirements"">Requires Warlock</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=6265/soul-shard"">Soul Shard</a></div><div class=""q"">Subjugates the target demon, up to level <!--ppl11726:58:70:62:100:1-->64, forcing it to do your bidding. &nbsp;While subjugated, the time between the demon's attacks is increased by 40% and its casting speed is slowed by 30%. &nbsp;Lasts up to 5 min. &nbsp;If you repeatedly subjugate the same demon, it will become more difficult to control with each attempt.</div></td></tr></table>",6,0,5,0,1,0,4,14,0,0,70,58,5,700,0,0,4,0,1,1,61,0,1,0,-41,0,0,1500,0,0,6,0,0,138,0
0,0,Ability,9853,Entangling Roots,6,spell_nature_stranglevines,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=9853/entangling-roots""><b class=""whtt-name"">Entangling Roots</b></a><table width=""100%""><tr><td>125 Mana</td><th>30 yd range</th></tr></table>1.5 sec cast<div class=""wowhead-tooltip-requirements"">Requires Druid</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><div class=""q"">Roots the target in place and causes 270 Nature damage over 27 sec. &nbsp;Damage caused may interrupt the effect. &nbsp;Only useable outdoors.</div></td></tr></table>",6,0,3,1,7,0,0,16,0,0,0,58,205,125,0,0,4,0,1,0,-1,0,1,0,29,0,0,1500,0,0,26,0.033,3000,3,0
